ukprn,he provider,academic year,surplus_vs_income,staff_vs_income,unrestricted_vs_income,ext_borrow_vs_income,net_assets_vs_expend,current_assets_vs_liability,ops_cash_vs_income,net_liquidity_days,debt_service_ratio,avg_salary,avg_remuneration,academic_salary,ps_staff_salary,uk_vs_total_fees,total_fees_vs_income,fbg_vs_income,research_vs_income,donate_vs_income,reside_cater_vs_income,total_income,tuition_fees,finance_vs_expend,depreciate_amort_vs_expend,staff_vs_expend,capital_vs_expend,total_expenditure,vc_bonus_vs_salary,vc_avg_salary,vc_avg_remunerate,vc_median_salary,vc_median_remunerate,provider region,provider country,russell group filter,pre 92 filter,post 92 filter
10006842.0,The University of Liverpool,2019/20,0.001,0.551,1.003,0.533,473.158,1.718,0.094,111.956,4.916,42.877,54.828,54.988,32.25,0.515,0.518,0.132,0.165,0.006,0.038,576488.0,298637.0,0.023,0.076,0.551,0.081,576114.0,0.0,7.02,6.639,8.2,8.8,North West,England,Member,Member,Non-member
10006842.0,The University of Liverpool,2020/21,0.064,0.527,1.016,0.514,520.385,1.342,0.162,100.409,8.794,43.708,55.906,56.27,32.286,0.567,0.484,0.132,0.188,0.026,0.035,597594.0,289224.0,0.021,0.09,0.564,0.089,559082.0,0.0,6.887,6.457,8.1,8.7,North West,England,Member,Member,Non-member
10006842.0,The University of Liverpool,2021/22,0.019,0.534,0.768,0.501,397.358,1.396,0.07,88.236,3.826,44.842,57.479,57.886,33.214,0.584,0.472,0.135,0.185,0.006,0.047,614928.0,290481.0,0.02,0.08,0.544,0.082,603446.0,0.0,6.913,6.35,8.3,8.7,North West,England,Member,Member,Non-member
10007114.0,University of the Highlands and Islands,2016/17,0.016,0.081,-0.022,0.22,-8.212,1.475,0.248,64.772,64.964,36.624,40.48,,,0.879,0.102,0.71,0.131,0.0,0.003,110242.0,11272.0,0.004,0.014,0.082,0.219,108457.0,0.0,5.761,5.731,0.0,0.0,Scotland,Scotland,Non-member,Non-member,Member
10007114.0,University of the Highlands and Islands,2017/18,-0.004,0.096,0.038,0.446,13.983,1.488,0.238,52.67,54.347,38.783,42.857,,,0.892,0.094,0.682,0.148,0.003,0.012,121935.0,11462.0,0.004,0.019,0.095,0.246,122453.0,0.0,5.518,5.507,6.32,5.84,Scotland,Scotland,Non-member,Non-member,Member
10007114.0,University of the Highlands and Islands,2018/19,-0.009,0.087,-0.045,0.426,-10.427,1.415,0.068,65.35,32.841,38.256,41.227,40.184,36.637,0.825,0.081,0.694,0.117,0.017,0.011,146222.0,11829.0,0.002,0.015,0.086,0.029,147582.0,0.0,5.725,5.846,6.0,6.0,Scotland,Scotland,Non-member,Non-member,Member
10007114.0,University of the Highlands and Islands,2019/20,-0.054,0.108,-0.095,0.412,-27.763,1.354,0.021,68.154,6.417,39.67,51.824,41.192,38.281,0.88,0.079,0.718,0.111,0.002,0.0,147138.0,11623.0,0.004,0.014,0.102,0.002,155042.0,0.0,4.487,3.956,4.9,4.7,Scotland,Scotland,Non-member,Non-member,Member
10007114.0,University of the Highlands and Islands,2020/21,-0.016,0.107,-0.114,0.245,-35.972,1.163,0.181,70.059,60.105,39.912,52.261,38.6,41.349,0.929,0.081,0.74,0.097,0.002,0.005,148876.0,12026.0,0.003,0.015,0.106,0.184,151310.0,0.0,4.735,4.286,5.7,5.8,Scotland,Scotland,Non-member,Non-member,Member
10007114.0,University of the Highlands and Islands,2021/22,0.122,0.103,0.004,0.253,7.171,0.993,0.051,92.617,12.334,35.712,47.793,31.208,41.078,0.9,0.091,0.71,0.106,0.001,0.012,143059.0,13039.0,0.005,0.012,0.118,0.031,125572.0,0.0,5.88,5.356,5.68,5.73,Scotland,Scotland,Non-member,Non-member,Member
10007137.0,The University of Chichester,2016/17,0.017,0.574,0.926,0.31,344.512,1.184,0.111,49.132,3.9,37.521,49.151,,,0.949,0.701,0.08,0.02,0.001,0.132,56274.0,39473.0,0.017,0.069,0.584,0.288,55298.0,0.0,4.531,4.028,0.0,0.0,South East,England,Non-member,Non-member,Member
10007137.0,The University of Chichester,2017/18,-0.008,0.571,0.996,1.08,361.329,0.236,0.09,34.168,2.334,36.788,46.798,42.335,31.821,0.95,0.704,0.085,0.022,0.001,0.122,56429.0,39704.0,0.022,0.071,0.566,0.884,56875.0,0.0,4.567,4.167,6.5,6.3,South East,England,Non-member,Non-member,Member
10007137.0,The University of Chichester,2018/19,-0.026,0.563,0.923,1.063,328.806,0.983,0.089,38.188,1.199,37.463,47.597,42.097,33.062,0.943,0.709,0.067,0.024,0.001,0.131,55522.0,39392.0,0.041,0.092,0.549,0.057,56957.0,0.0,4.565,4.181,6.4,6.1,South East,England,Non-member,Non-member,Member
10007137.0,The University of Chichester,2019/20,0.008,0.556,0.784,1.047,289.019,1.533,0.123,78.514,1.845,38.077,49.765,43.549,33.0,0.92,0.722,0.072,0.024,0.001,0.106,54878.0,39643.0,0.041,0.086,0.56,0.011,54437.0,0.0,4.57,4.3,7.8,8.6,South East,England,Non-member,Non-member,Member
10007137.0,The University of Chichester,2020/21,0.046,0.521,0.784,0.925,300.126,2.005,0.159,112.011,2.221,37.634,49.395,42.321,33.164,0.912,0.727,0.074,0.006,-0.0,0.104,59828.0,43502.0,0.042,0.077,0.546,0.037,57079.0,0.011,4.623,4.393,7.7,8.5,South East,England,Non-member,Non-member,Member
10007137.0,The University of Chichester,2021/22,0.049,0.535,1.026,0.831,394.751,2.052,0.161,132.155,2.395,39.183,51.359,43.982,34.569,0.922,0.71,0.064,0.009,0.002,0.13,63787.0,45309.0,0.038,0.073,0.563,0.074,60680.0,0.0,4.721,4.459,8.4,9.4,South East,England,Non-member,Non-member,Member
10007138.0,The University of Northampton,2016/17,0.056,0.481,0.334,2.2,132.434,2.905,0.162,404.518,1.975,19.605,25.225,,,1.0,0.578,0.076,0.011,0.002,0.099,131867.0,76162.0,0.094,0.081,0.51,1.019,124493.0,0.104,9.794,10.069,0.0,0.0,East Midlands,England,Non-member,Non-member,Member
10007138.0,The University of Northampton,2017/18,-0.018,0.487,0.387,2.382,142.075,1.529,0.086,119.701,0.955,38.76,48.144,47.781,32.016,0.781,0.741,0.087,0.018,0.002,0.093,126707.0,93832.0,0.091,0.073,0.478,0.745,128952.0,0.112,5.057,5.442,6.2,6.5,East Midlands,England,Non-member,Non-member,Member
10007138.0,The University of Northampton,2018/19,-0.105,0.514,0.265,2.415,90.481,2.281,0.038,87.139,0.396,41.359,50.919,49.896,34.586,0.792,0.699,0.056,0.009,0.004,0.104,125419.0,87661.0,0.083,0.085,0.465,2.24,138539.0,0.0,4.836,4.772,5.7,6.2,East Midlands,England,Non-member,Non-member,Member
10007138.0,The University of Northampton,2019/20,-0.096,0.515,0.047,2.226,18.864,1.281,0.073,57.728,0.277,42.561,54.808,51.864,35.008,0.762,0.729,0.065,0.009,0.002,0.074,126035.0,91867.0,0.084,0.123,0.47,0.002,138149.0,0.0,4.676,4.689,5.9,6.6,East Midlands,England,Non-member,Non-member,Member
10007138.0,The University of Northampton,2020/21,-0.009,0.518,0.045,2.126,20.061,1.689,0.177,148.8,1.817,40.919,54.286,50.765,33.797,0.753,0.721,0.05,0.007,0.002,0.066,130692.0,94225.0,0.085,0.087,0.513,0.006,131836.0,0.0,4.961,4.845,5.7,6.3,East Midlands,England,Non-member,Non-member,Member
10007139.0,University of Worcester,2016/17,0.071,0.523,0.548,0.794,215.734,2.344,0.159,131.2,2.297,36.594,45.259,,,0.937,0.763,0.061,0.015,0.0,0.1,93988.0,71722.0,0.05,0.05,0.563,0.04,87351.0,0.0,8.881,7.181,0.0,0.0,West Midlands,England,Non-member,Non-member,Member
10007139.0,University of Worcester,2017/18,0.066,0.521,0.717,0.736,280.693,2.879,0.151,142.146,2.762,36.761,46.266,49.998,27.141,0.933,0.771,0.065,0.01,0.0,0.097,98830.0,76244.0,0.046,0.048,0.557,0.058,92286.0,0.0,8.841,7.025,13.0,11.4,West Midlands,England,Non-member,Non-member,Member
10007139.0,University of Worcester,2018/19,0.039,0.532,0.575,0.735,218.802,4.381,0.106,163.374,2.054,35.741,44.981,37.471,33.778,0.924,0.771,0.067,0.013,0.0,0.089,96912.0,74722.0,0.044,0.048,0.554,0.033,93099.0,0.0,9.093,7.225,13.0,11.6,West Midlands,England,Non-member,Non-member,Member
10007139.0,University of Worcester,2019/20,0.042,0.567,0.442,0.742,168.918,4.477,0.122,190.706,2.336,36.834,47.705,48.233,28.474,0.914,0.785,0.069,0.01,0.0,0.066,94078.0,73885.0,0.048,0.048,0.592,0.041,90119.0,0.0,8.823,6.813,12.5,11.0,West Midlands,England,Non-member,Non-member,Member
10007139.0,University of Worcester,2020/21,0.036,0.557,0.523,0.728,198.002,1.427,0.125,206.777,2.509,37.665,49.015,48.46,29.34,0.907,0.796,0.078,0.007,0.0,0.057,93903.0,74734.0,0.046,0.046,0.578,0.086,90567.0,0.0,8.629,6.631,11.0,9.6,West Midlands,England,Non-member,Non-member,Member
10007139.0,University of Worcester,2021/22,0.007,0.578,0.968,0.715,356.0,2.885,0.149,247.289,2.539,37.88,49.559,47.794,30.162,0.876,0.772,0.075,0.01,0.0,0.082,92183.0,71129.0,0.044,0.044,0.582,0.131,91578.0,0.0,8.58,6.558,11.3,10.0,West Midlands,England,Non-member,Non-member,Member
10007140.0,Birmingham City University,2016/17,0.039,0.579,1.087,0.2,423.82,0.972,0.156,43.432,24.178,41.852,53.403,,,0.827,0.818,0.076,0.008,0.002,0.046,211185.0,172736.0,0.022,0.05,0.602,0.499,203035.0,0.0,5.257,7.734,0.0,0.0,West Midlands,England,Non-member,Non-member,Member
10007140.0,Birmingham City University,2017/18,0.061,0.524,1.164,0.374,463.802,1.242,0.137,36.668,20.243,24.537,32.569,24.141,25.143,0.837,0.805,0.071,0.012,0.002,0.04,230989.0,186056.0,0.02,0.085,0.559,0.354,216801.0,0.0,10.515,9.242,6.8,7.25,West Midlands,England,Non-member,Non-member,Member
10007140.0,Birmingham City University,2018/19,0.081,0.496,1.106,0.193,452.461,1.327,0.153,58.991,0.953,38.764,48.671,43.224,33.777,0.843,0.808,0.073,0.01,0.006,0.03,246766.0,199394.0,0.017,0.077,0.54,0.072,226705.0,0.0,5.83,5.404,6.2,6.8,West Midlands,England,Non-member,Non-member,Member
10007140.0,Birmingham City University,2019/20,0.04,0.537,0.907,0.165,360.116,1.251,0.098,50.792,0.458,38.583,49.994,44.486,32.241,0.823,0.814,0.075,0.009,0.01,0.022,256434.0,208678.0,0.015,0.068,0.559,0.107,246095.0,0.0,5.987,5.681,6.5,7.0,West Midlands,England,Non-member,Non-member,Member
10007140.0,Birmingham City University,2020/21,0.051,0.527,0.864,0.156,349.12,1.27,0.169,64.124,2.018,38.723,50.468,45.375,31.855,0.82,0.838,0.073,0.013,0.004,0.011,274607.0,230121.0,0.016,0.112,0.556,0.149,260468.0,0.0,5.965,5.667,6.6,7.2,West Midlands,England,Non-member,Non-member,Member
10007140.0,Birmingham City University,2021/22,0.075,0.52,1.276,0.145,519.969,1.412,0.179,98.58,26.222,39.223,51.47,46.099,32.072,0.801,0.834,0.07,0.015,0.002,0.017,288486.0,240644.0,0.018,0.07,0.563,0.11,266708.0,0.0,6.246,5.829,6.7,7.3,West Midlands,England,Non-member,Non-member,Member
10007141.0,The University of Central Lancashire,2016/17,0.068,0.568,0.978,0.039,382.865,3.467,0.086,282.848,5.461,38.691,48.325,,,0.847,0.722,0.111,0.029,0.0,0.047,211700.0,152779.0,0.014,0.041,0.609,0.063,197407.0,0.0,6.461,5.339,0.0,0.0,North West,England,Non-member,Non-member,Member
10007141.0,The University of Central Lancashire,2017/18,0.022,0.608,0.99,0.056,369.706,3.247,0.048,240.516,3.02,38.996,48.447,32.895,47.262,0.835,0.685,0.125,0.031,0.0,0.04,226888.0,155414.0,0.013,0.038,0.622,0.115,221828.0,0.02,6.513,5.346,7.4,6.4,North West,England,Non-member,Non-member,Member
10007141.0,The University of Central Lancashire,2018/19,-0.019,0.645,0.913,0.052,327.083,2.935,-0.03,171.288,-1.975,40.218,49.926,34.114,48.725,0.802,0.665,0.138,0.032,0.0,0.038,234838.0,156223.0,0.012,0.036,0.633,0.126,239203.0,0.0,3.357,5.388,7.0,6.2,North West,England,Non-member,Non-member,Member
10007141.0,The University of Central Lancashire,2019/20,0.008,0.644,0.577,0.05,212.363,2.304,0.063,149.684,4.633,41.634,53.066,36.916,47.589,0.759,0.744,0.141,0.029,0.0,0.028,243992.0,181536.0,0.011,0.038,0.649,0.106,242112.0,0.0,6.797,5.597,7.85,6.6,North West,England,Non-member,Non-member,Member
10007141.0,The University of Central Lancashire,2020/21,0.074,0.578,0.686,0.024,270.427,1.942,0.169,145.292,4.146,41.471,53.065,44.229,37.908,0.715,0.75,0.092,0.028,0.0,0.018,265064.0,198910.0,0.018,0.038,0.624,0.152,245516.0,0.0,6.752,5.277,7.8,6.5,North West,England,Non-member,Non-member,Member
10007141.0,The University of Central Lancashire,2021/22,0.051,0.583,1.206,0.133,463.591,2.132,0.132,206.271,11.261,41.371,53.558,44.118,37.615,0.675,0.735,0.093,0.034,0.0,0.021,277957.0,204199.0,0.013,0.044,0.614,0.06,263894.0,0.0,6.865,5.303,7.6,6.3,North West,England,Non-member,Non-member,Member
10007143.0,University of Durham,2016/17,0.074,0.531,0.875,0.343,436.602,2.023,0.13,149.664,5.431,38.128,48.456,,,0.58,0.48,0.109,0.148,0.035,0.12,361154.0,173351.0,0.022,0.067,0.573,0.073,334314.0,0.0,6.924,6.604,0.0,0.0,North East,England,Member,Member,Non-member
10007143.0,University of Durham,2017/18,0.062,0.535,0.965,0.336,466.967,1.81,0.109,140.856,4.591,39.224,49.548,54.082,28.556,0.553,0.51,0.11,0.147,0.015,0.119,358406.0,182610.0,0.021,0.068,0.57,0.142,336151.0,0.0,6.858,6.438,8.3,8.3,North East,England,Member,Member,Non-member
10007143.0,University of Durham,2018/19,0.021,0.528,0.747,0.753,366.563,2.16,0.251,200.017,1.444,40.586,51.567,58.438,26.969,0.516,0.519,0.103,0.135,0.023,0.123,381022.0,197613.0,0.044,0.077,0.539,0.255,373066.0,0.0,6.751,6.303,8.2,8.2,North East,England,Member,Member,Non-member
10007143.0,University of Durham,2019/20,0.029,0.539,0.866,0.732,418.422,1.729,0.14,172.479,3.596,40.062,52.031,49.665,32.22,0.492,0.563,0.108,0.117,0.02,0.093,385598.0,217161.0,0.046,0.074,0.555,0.16,374245.0,0.0,6.814,6.227,8.0,7.9,North East,England,Member,Member,Non-member
10007143.0,University of Durham,2020/21,0.03,0.553,0.932,0.737,454.528,0.978,0.141,83.865,3.971,40.742,53.43,50.637,32.43,0.5,0.587,0.109,0.13,0.019,0.075,393481.0,231048.0,0.029,0.107,0.57,0.102,381753.0,0.0,7.118,6.401,9.0,9.2,North East,England,Member,Member,Non-member
10007143.0,University of Durham,2021/22,0.056,0.515,0.722,0.601,368.794,0.924,0.158,76.409,5.368,43.355,55.983,52.724,35.31,0.485,0.557,0.093,0.108,0.04,0.121,468543.0,261163.0,0.025,0.099,0.546,0.137,442084.0,0.0,6.551,6.127,8.05,7.95,North East,England,Member,Member,Non-member
10007144.0,The University of East London,2016/17,-0.084,0.602,0.669,0.185,225.292,0.817,-0.013,86.2,-0.544,46.193,60.699,,,0.803,0.736,0.11,0.016,0.003,0.073,132310.0,97439.0,0.025,0.058,0.556,0.01,143442.0,0.0,5.412,4.844,0.0,0.0,London,England,Non-member,Non-member,Member
10007144.0,The University of East London,2017/18,-0.004,0.542,0.788,0.18,286.775,1.792,0.078,111.794,3.34,49.782,64.706,46.738,53.451,0.778,0.756,0.096,0.01,0.0,0.077,136084.0,102818.0,0.026,0.059,0.54,0.009,136631.0,0.0,6.408,9.149,5.5,6.367,London,England,Non-member,Non-member,Member
10007144.0,The University of East London,2018/19,0.012,0.531,0.636,0.018,235.358,1.342,0.135,81.97,0.834,51.214,67.557,61.498,43.196,0.83,0.747,0.088,0.011,0.0,0.083,141712.0,105805.0,0.048,0.051,0.538,0.019,139992.0,0.0,4.296,4.056,5.2,5.8,London,England,Non-member,Non-member,Member
10007144.0,The University of East London,2019/20,-0.431,0.522,-0.112,0.019,-28.37,1.237,0.166,84.407,110.444,46.056,60.027,55.4,39.64,0.731,0.795,0.08,0.01,0.0,0.061,155275.0,123433.0,0.008,0.031,0.365,0.036,222168.0,0.035,4.972,5.081,5.6,6.9,London,England,Non-member,Non-member,Member
10007144.0,The University of East London,2020/21,0.126,0.467,0.186,0.019,77.761,1.329,0.174,161.151,170.811,48.03,62.781,60.127,39.944,0.656,0.819,0.073,0.012,0.0,0.03,176607.0,144678.0,0.013,0.035,0.534,0.093,154344.0,0.0,4.768,4.524,5.6,6.4,London,England,Non-member,Non-member,Member
10007144.0,The University of East London,2021/22,0.063,0.462,0.672,0.02,261.778,1.139,0.34,233.836,805.84,48.03,62.549,57.847,41.096,0.648,0.823,0.049,0.012,0.0,0.052,191974.0,157952.0,0.01,0.046,0.493,0.138,179923.0,0.065,4.83,4.844,5.6,6.1,London,England,Non-member,Non-member,Member
10007145.0,University of Gloucestershire,2016/17,0.064,0.522,0.479,0.23,200.979,1.549,0.162,132.725,0.754,38.26,49.171,,,0.925,0.726,0.088,0.016,0.001,0.098,83000.0,60253.0,0.021,0.063,0.558,0.17,77693.0,0.0,4.365,3.925,0.0,0.0,South West,England,Non-member,Non-member,Member
10007145.0,University of Gloucestershire,2017/18,0.064,0.537,0.633,0.415,260.767,1.518,0.089,128.562,3.248,37.585,50.068,40.776,34.758,0.927,0.753,0.074,0.016,0.0,0.08,84967.0,64008.0,0.022,0.064,0.574,0.342,79518.0,0.0,4.496,3.975,4.9,5.4,South West,England,Non-member,Non-member,Member
10007145.0,University of Gloucestershire,2018/19,0.064,0.55,0.528,0.417,220.729,1.478,0.077,113.351,1.448,37.764,50.504,40.909,34.959,0.923,0.736,0.082,0.023,0.001,0.07,83764.0,61666.0,0.021,0.079,0.588,0.123,78396.0,0.0,4.475,3.98,4.8,5.3,South West,England,Non-member,Non-member,Member
10007145.0,University of Gloucestershire,2019/20,0.01,0.586,0.308,0.421,128.092,1.649,0.109,133.433,2.887,39.321,53.684,42.559,36.232,0.907,0.764,0.076,0.025,0.0,0.047,77834.0,59463.0,0.022,0.092,0.592,0.042,77082.0,0.0,4.323,3.67,4.5,4.7,South West,England,Non-member,Non-member,Member
10007145.0,University of Gloucestershire,2020/21,0.052,0.588,0.287,0.379,126.689,1.576,0.12,145.325,4.047,39.56,53.009,42.478,36.628,0.892,0.769,0.074,0.025,0.0,0.035,80252.0,61685.0,0.02,0.091,0.62,0.101,76060.0,0.0,4.297,3.584,4.5,4.7,South West,England,Non-member,Non-member,Member
10007145.0,University of Gloucestershire,2021/22,-0.009,0.636,1.044,0.344,391.721,1.513,0.114,147.986,0.508,39.973,53.917,42.791,37.015,0.899,0.726,0.077,0.032,0.0,0.053,80992.0,58805.0,0.022,0.087,0.63,0.129,81754.0,0.0,4.253,3.524,4.4,4.0,South West,England,Non-member,Non-member,Member
10007146.0,The University of Greenwich,2016/17,0.02,0.51,0.409,0.416,154.979,1.869,0.087,189.413,2.635,34.994,45.516,,,0.742,0.69,0.103,0.063,0.006,0.091,200549.0,138296.0,0.042,0.037,0.521,0.043,196536.0,0.0,6.773,6.042,0.0,0.0,London,England,Non-member,Non-member,Member
10007146.0,The University of Greenwich,2017/18,0.039,0.489,0.991,0.415,187.346,1.788,0.11,188.782,3.332,34.734,43.995,43.556,27.331,0.719,0.684,0.098,0.069,0.001,0.093,202710.0,138709.0,0.042,0.036,0.509,0.103,194848.0,0.0,7.111,6.183,5.3,5.2,London,England,Non-member,Non-member,Member
10007146.0,The University of Greenwich,2018/19,0.073,0.463,1.049,0.392,196.455,1.658,0.116,166.152,3.695,34.836,44.178,40.776,29.539,0.694,0.679,0.096,0.067,0.001,0.095,209862.0,142477.0,0.041,0.037,0.5,0.162,194563.0,0.0,7.062,5.568,6.3,5.6,London,England,Non-member,Non-member,Member
10007146.0,The University of Greenwich,2019/20,0.054,0.483,1.087,0.376,164.307,1.807,0.104,162.017,3.411,36.047,46.99,42.315,30.352,0.672,0.699,0.093,0.062,0.001,0.081,214919.0,150315.0,0.038,0.035,0.511,0.065,203410.0,0.0,7.241,6.384,6.25,6.05,London,England,Non-member,Non-member,Member
10007146.0,The University of Greenwich,2020/21,0.074,0.471,1.145,0.343,202.931,1.948,0.189,234.794,6.774,35.999,46.864,42.125,30.065,0.642,0.763,0.088,0.064,0.001,0.046,231019.0,176378.0,0.034,0.038,0.509,0.062,213894.0,0.0,6.667,6.38,6.6,7.0,London,England,Non-member,Non-member,Member
10007146.0,The University of Greenwich,2021/22,0.092,0.432,1.075,0.283,356.964,2.046,0.199,261.34,8.435,35.569,46.538,43.012,28.671,0.542,0.791,0.068,0.05,0.0,0.063,272201.0,215379.0,0.03,0.041,0.476,0.054,247270.0,0.021,6.832,6.64,6.4,6.9,London,England,Non-member,Non-member,Member
10007147.0,University of Hertfordshire,2016/17,0.051,0.499,0.936,0.278,365.997,1.569,0.14,136.781,6.497,40.113,50.647,,,0.785,0.608,0.077,0.042,0.001,0.124,263749.0,160318.0,0.016,0.071,0.526,0.075,250299.0,0.14,6.432,6.693,0.0,0.0,East of England,England,Non-member,Non-member,Member
10007147.0,University of Hertfordshire,2017/18,0.021,0.523,1.035,0.278,391.058,1.601,0.072,131.282,3.567,41.058,51.835,50.082,33.866,0.794,0.617,0.079,0.039,0.001,0.127,267466.0,165001.0,0.014,0.068,0.534,0.073,261846.0,0.148,6.406,6.675,6.6,7.4,East of England,England,Non-member,Non-member,Member
10007147.0,University of Hertfordshire,2018/19,0.03,0.522,0.944,0.264,359.797,1.684,0.092,136.477,4.64,41.496,52.582,50.76,33.895,0.78,0.622,0.083,0.032,0.001,0.125,271783.0,168927.0,0.012,0.066,0.538,0.072,263754.0,0.142,6.458,6.694,8.1,10.2,East of England,England,Non-member,Non-member,Member
10007147.0,University of Hertfordshire,2019/20,-0.01,0.543,0.738,0.266,270.606,1.557,0.069,140.019,3.514,43.553,56.424,50.692,36.963,0.734,0.64,0.087,0.031,0.001,0.109,270552.0,173023.0,0.013,0.062,0.537,0.096,273289.0,0.071,6.75,6.593,8.8,10.6,East of England,England,Non-member,Non-member,Member
10007147.0,University of Hertfordshire,2020/21,0.043,0.5,0.79,0.224,306.062,1.474,0.162,172.81,9.477,42.687,55.215,49.885,36.17,0.671,0.68,0.084,0.033,0.001,0.084,300086.0,204005.0,0.013,0.06,0.522,0.076,287200.0,0.0,6.934,6.411,8.5,9.7,East of England,England,Non-member,Non-member,Member
10007147.0,University of Hertfordshire,2021/22,0.064,0.46,1.005,0.187,396.704,1.443,0.161,184.577,10.357,42.809,55.741,48.643,37.263,0.517,0.689,0.071,0.03,0.001,0.084,339471.0,233959.0,0.012,0.058,0.491,0.093,317908.0,0.0,7.008,6.458,8.5,9.5,East of England,England,Non-member,Non-member,Member
10007148.0,The University of Huddersfield,2016/17,0.083,0.567,1.535,0.0,617.748,4.332,0.174,347.785,inf,40.05,52.276,,,0.784,0.74,0.103,0.062,0.0,0.008,165312.0,122318.0,0.013,0.05,0.619,0.108,151509.0,0.0,7.865,7.097,0.0,0.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10007148.0,The University of Huddersfield,2017/18,0.102,0.564,1.656,0.0,679.805,4.99,0.127,362.25,inf,41.934,53.786,50.466,34.191,0.764,0.748,0.095,0.064,0.0,0.009,172891.0,129339.0,0.011,0.053,0.628,0.169,155316.0,0.0,7.774,7.158,9.4,9.7,Yorkshire and The Humber,England,Non-member,Non-member,Member
10007148.0,The University of Huddersfield,2018/19,0.084,0.571,1.451,0.0,584.749,4.284,0.108,319.932,inf,40.546,52.151,48.452,33.503,0.763,0.741,0.093,0.073,0.0,0.008,172517.0,127858.0,0.01,0.052,0.623,0.269,158071.0,0.0,8.287,7.632,11.6,12.4,Yorkshire and The Humber,England,Non-member,Non-member,Member
10007148.0,The University of Huddersfield,2019/20,0.039,0.6,1.549,0.0,594.515,4.617,0.082,319.51,inf,41.205,54.234,50.795,32.805,0.754,0.753,0.093,0.066,0.0,0.006,173384.0,130495.0,0.014,0.058,0.625,0.095,166537.0,0.0,8.154,7.339,9.6,10.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10007148.0,The University of Huddersfield,2020/21,0.099,0.574,1.77,0.0,722.882,4.708,0.197,431.134,inf,40.524,53.618,51.182,31.592,0.752,0.75,0.098,0.076,0.0,0.001,179384.0,134499.0,0.016,0.08,0.637,0.067,161628.0,0.0,8.291,7.423,9.6,10.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10007148.0,The University of Huddersfield,2021/22,0.051,0.575,2.663,0.0,1030.262,4.82,0.128,411.302,inf,39.259,52.859,49.42,30.896,0.711,0.733,0.094,0.084,0.0,0.005,182938.0,134010.0,0.016,0.084,0.606,0.118,173546.0,0.0,8.558,7.719,9.7,10.0,Yorkshire and The Humber,England,Non-member,Non-member,Member
10007149.0,The University of Hull,2016/17,0.034,0.545,1.066,0.191,430.152,1.73,0.19,112.309,2.674,38.592,51.285,,,0.663,0.638,0.122,0.053,0.042,0.084,197374.0,126021.0,0.022,0.064,0.564,0.25,190734.0,0.0,7.722,7.312,0.0,0.0,Yorkshire and The Humber,England,Non-member,Member,Non-member
10007149.0,The University of Hull,2017/18,0.011,0.556,1.153,0.183,453.214,1.496,0.096,92.738,6.026,38.846,50.725,51.771,29.622,0.806,0.661,0.134,0.052,0.004,0.079,194319.0,128456.0,0.012,0.082,0.562,0.158,192174.0,0.0,6.359,5.007,6.35,6.0,Yorkshire and The Humber,England,Non-member,Member,Non-member
